"ColumbusOH-KatalinasNutellaSpikedBalls.jpg","06/22/2018","06/22/2018","Photo Courtesy of Katalina's","Columbus OH",,"Columbus",
"DoorCoWI-AlJohnsons.jpg","06/22/2018","06/22/2018","Photo Courtesy of Door County Visitor Bureau","Door Co",,,
"IndianapolisIN-ConnersKitchenCrabHushPuppies.jpg","06/22/2018","06/22/2018","Photo Courtesy of Conner's Kitchen + Bar","Indianapolis IN",,"Indianapolis",
"MadisonWI-MarigoldKitchenDuckConfit.jpg","06/22/2018","06/22/2018","Photo Courtesy of Marigold Kitchen","Madison WI",,"Madison",
"SolonIA-SaltForkKitchen.jpg","06/22/2018","06/22/2018","Photo Courtesy of Salt Fork Kitchen","Solon IA",,"Solon",
"TraverseCityMI-PatisserieAmieWindows.jpg","06/22/2018","06/22/2018","Photo Courtesy of Traverse City Tourism","Traverse City MI",,"Traverse City",
"AnnArborMI-BiscuitsnGrits-Zingermans.jpg","06/22/2018","06/22/2018","Photo Courtesy of Zingerman's Roadhouse","Ann Arbor MI",,"Ann Arbor",
"1041017GDFRE0090.jpg","06/24/2018","06/24/2018","Grant Dotson","Chattanooga, TN","Branch Technology is combining 3D printing with custom tooling to create sustainable free-form architectural elements in Chattanooga, TN.","Chattanooga",
"83203SUB319.jpg","06/24/2018","06/24/2018","Courtesy of Christian Stewart","Chattanooga, TN","Trivoli Theatre in Chattanooga, TN.","Chattanooga",
"83203SUB263.jpg","06/24/2018","06/24/2018","Courtesy of Southeast Tennessee Development","Chattanooga, TN","Cleveland, TN near Chattanooga, TN.","Chattanooga",
"83203SUB214.jpg","06/24/2018","06/24/2018","Courtesy of Georgia Ports Authority/Stephen B. Morton","Chattanooga, TN","The dock at GPA's Garden City Terminal includes nine vessel berths.&nbsp;","Chattanooga",
"Buffalo-Canalside.jpg","06/25/2018","06/25/2018","Facebook.com/canalsidebflo","Buffalo Canalside",,,
"ResurgenceBrewing-RheaAnna-1200px-1013x675.jpg","06/25/2018","06/25/2018","Rhea Anna courtesy Visit Buffalo Niagara","Buffalo NY",,,
"VictorValley18v10W.jpg","06/25/2018","06/25/2018",,"Victor Valley, CA Digital Magazine",,"Victorville",
"BoulderCO-PearlSt-IbashiContortionist.jpg","06/27/2018","06/27/2018","Photo Courtesy of Brittany Anas","Boulder CO",,"Boulder",
"BoulderCO-PearlSt-PeterIrishFireStunts.jpg","06/27/2018","06/27/2018","Photo Courtesy of Brittany Anas","Boulder CO",,"Boulder",
"BoulderCO-PearlStMallatNight.jpg","06/27/2018","06/27/2018","Courtesy of  Kent Kanouse under a  CC 2.0  license.","Boulder CO",,"Boulder",
"CastleRockCO2018W.jpg","06/27/2018","06/27/2018",,"Castle Rock, CO Digital Magazine",,"Castle Rock",
"Boulder-Street-Performers.jpg","06/27/2018","06/27/2018",,,,,
"LouisvileKY-LouisvilleSluggerMuseum.jpg","06/27/2018","06/27/2018","Thomas Kelley","Louisville-KY",,"Louisville",
"LouisvilleKY-KFCYumCenter.jpg","06/27/2018","06/27/2018","Thomas Kelley","Louisville-KY",,"Louisville",
"LouisvilleKY-SpeedMuseum.jpg","06/27/2018","06/27/2018","Facebook/SpeedArtMuseum","Louisville-KY",,"Louisville",
"WasauWI-Chalkfest.jpg","06/28/2018","06/28/2018","Photo Courtesy of Kent Perrin Photography","Wausau WI",,"Wausau",
"WasauWI-Downtown.jpg","06/28/2018","06/28/2018","Photo Courtesy of Wausau/Central Wisconsin CVB","Wausau WI",,"Wausau",
"WasauWI-GraniteSki.jpg","06/28/2018","06/28/2018","Photo Courtesy of Granit Peak Ski Area","Wausau WI",,"Wausau",
"ChicoCA.jpg","06/28/2018","06/28/2018","jmoor17","Chico CA",,"Chico",
"Relaxing-StockPhoto.jpg","06/28/2018","06/28/2018","Phototalker",,,,
"15181660_10157734803855587_5931420926162464266_n.jpg","06/29/2018","06/29/2018","Krispy Kreme Challenge","Krispy Kreme Challenge",,,
"Firework-StockPhoto.jpg","07/02/2018","07/02/2018","iStock Photo/AlekZotoff",,,,
"BristolRI-Bristol4thofJuly.jpg","07/02/2018","07/02/2018","Facebook.com/Bristol Fourth of July Celebration","Bristol RI",,"Bristol County",
"LakeTahoeCA-4thofJulyinLakeTahoe.jpg","07/02/2018","07/02/2018","iStock Photo/slivings","Lake Tahoe CA",,"Tahoe Vista",
"NewOrleansLA-Fireworks.jpg","07/02/2018","07/02/2018","iStock Photo/franckreporter","New Orleans LA",,"New Orleans",
"GatlinburgTN-4thofJuly.jpg","07/02/2018","07/02/2018","Facebook.com/Visit Gatlinburg","Gatlinburg TN",,"Gatlinburg",
"AddisonTX-4thofJuly.jpg","07/02/2018","07/02/2018","Facebook.com/VisitAddison","Addison tx",,"Addison",
"BostonMA-HarvardUniversity.jpg","07/02/2018","07/02/2018","iStock Photo/DenisTangneyJr","Boston MA",,"Boston",
"BostonMA-FaneuilMarketplace.jpg","07/02/2018","07/02/2018","iStock Photo/Instants","Boston MA",,"Boston",
"BostonMA-FallTrees.jpg","07/02/2018","07/02/2018","iStock Photo/danicachang","Boston MA",,"Boston",
"BostonMA-BostonCommonFountain.jpg","07/02/2018","07/02/2018","iStock Photo/RomanBabakin","Boston MA",,"Boston",
"OregonCoast-HecetaHeadLighthouse.jpg","07/02/2018","07/02/2018","iStock Photo/Long_Strange_Trip_01","Oregon",,"Oregon",
"FlagstaffAZ-GrandCanyonNationalPark.jpg","07/02/2018","07/02/2018","iStock Photo/abishome","Flagstaff AZ",,"Flagstaff",
"FresnoCA-YosemiteNationalPark.jpg","07/02/2018","07/02/2018","iStock Photo/rickberk","Fresno CA",,"Fresno",
"CodyWY-YellowstoneNationalPark.jpg","07/02/2018","07/02/2018","iStock Photo/Bkamprath","Cody WY",,"Cody",
"BoulderCO-RockyMountainNationalPark-DreamLake.jpg","07/02/2018","07/02/2018","iStock Photo/zhuzhu","Boulder CO",,"Boulder",
"Utah-ZionNationalPark.jpg","07/02/2018","07/02/2018","iStock Photo/TobinAkehurst","Utah",,"Utah",
"BarHarborME-AcadiaNationalParkSunset.jpg","07/02/2018","07/02/2018","iStock Photo/emptyclouds","Bar Harbor ME",,"Maine",
"Montana-GlacierNationalPark.jpg","07/02/2018","07/02/2018","iStock Photo/HaizhanZheng","Montana",,"Montana",
"WhitefishMT-GlacierNationalPark.jpg","07/02/2018","07/02/2018","iStock Photo/JeanMarieBiele","Montana",,"Montana",
"PuebloCO-Riverwalk.jpg","07/03/2018","07/03/2018","iStock Photo/chapin31","Pueblo CO",,"Pueblo",
"PuebloCO-UnionAveHistoricDistrict.jpg","07/03/2018","07/03/2018","iStock Photo/milehightraveler","Pueblo CO",,"Pueblo",
"PuebloCO-DowntownShops.jpg","07/03/2018","07/03/2018","iStock Photo/milehightraveler","Pueblo CO",,"Pueblo",
"ToledoOH-NightFireworks.jpg","07/03/2018","07/03/2018","iStock Photo/Mshake","Toledo OH",,"Toledo",
"ToledoOH-CountyCourthouse.jpg","07/03/2018","07/03/2018","iStock Photo/benedek","Toledo OH",,"Toledo",
"ToledoOH-MuseumofArtExterior.jpg","07/03/2018","07/03/2018","Facebook.com/ToledoMuseum","Toledo OH",,"Toledo",
"ToledoOH-ParkWaterfront.jpg","07/03/2018","07/03/2018","Facebook.com/MetroParksToledo","Toledo OH",,"Toledo",
"AnnArborMI-DowntownLibertySt.jpg","07/05/2018","07/05/2018","iStock Photo/Davel5957","Ann Arbor MI",,"Ann Arbor",
"AnnArborMI-CivicBand.jpg","07/05/2018","07/05/2018","iStock Photo/smontgom65","Ann Arbor MI",,"Ann Arbor",
"AnnArborMI-UofM.jpg","07/05/2018","07/05/2018","iStock Photo/tiny-al","Ann Arbor MI",,"Ann Arbor",
"WashingtonDC-SmithsonianMuseumofNationalAirandSpace.jpg","07/06/2018","07/06/2018","iStock Photo/tupungato","Washington DC",,"Washington",
"StLouisMO-StLouisArtMuseum.jpg","07/06/2018","07/06/2018","iStock Photo/JByard","St. Louis MO",,"St. Louis",
"NewOrleansLA-GardenDistrict.jpg","07/06/2018","07/06/2018","Courtesy of  Karim Rezk under a  CC 2.0  license.","New Orleans LA",,"New Orleans",
"SavannahGA-ForsythPark.jpg","07/06/2018","07/06/2018","iStock Photo/Sean Pavone","Savannah GA",,"Savannah",
"MyrtleBeachSC-Boardwalk.jpg","07/06/2018","07/06/2018","iStock Photo/DenisTangneyJr","Myrtle Beach SC",,"Myrtle Beach",
"PittsburghPA-AlleghenyObservatory.jpg","07/06/2018","07/06/2018","iStock Photo/Radist","Pittsburgh PA",,"Pittsburgh",
"NewOrleansLA-St.Josephs.jpg","07/06/2018","07/06/2018","iStock Photo/grandriver","New Orleans LA",,"New Orleans",
"StLouisMO-StLouisZoo.jpg","07/06/2018","07/06/2018","iStock Photo/JMichael-Photography","St. Louis MO",,"St. Louis",
"ToledoOH-HensYoungPeople.jpg","07/06/2018","07/06/2018","Photo by EPIC Toledo / Alex Goetz","Toledo OH",,"Toledo",
"ToledoOH-WalleyeHockey.jpg","07/06/2018","07/06/2018","Photo by EPIC Toledo / Alex Goetz","Toledo OH",,"Toledo",
"profile pic.jpg","07/06/2018","07/06/2018",,,,,
"BloomingtonIN-LimestoneComedyFestival.jpg","07/06/2018","07/06/2018","Facebook/LimestoneComedyFestival","Bloomington IN",,"Bloomington",
"MissoulaMT-RoxyTheater.jpg","07/06/2018","07/06/2018","Facebook/MissoulasHomegrownComedy","Missoula MT",,"Missoula",
"LosAngeles-ImprovComedyClub.jpg","07/06/2018","07/06/2018","iStock Photo/LPETTET","Los Angeles CA",,"Los Angeles",
"7310418ERFRE089.jpg","02/12/2020","07/08/2018","Eric Reed","Victor Valley, CA Manufacturing","Workers at Reid Products Inc. in Apple Valley, California.","Victorville",
"7310418ERFRE044.jpg","07/08/2018","07/08/2018","Eric Reed","Victor Valley, CA","People enjoy the wide open spaces with ATVs and motorcycles at El Mirage Dry Lake OHV Recreation Area in the California Mojave Desert.","Victorville",
"7310215FRE0581.jpg","07/08/2018","07/08/2018","Courtesy of Natan Vigna","Victor Valley, CA","Southern California Logistics Airport in Victor Valley, CA.","Victorville",
"73110SUB036.jpg","07/08/2018","07/08/2018","Courtesy of the Mojave Water Agency","Victor Valley, CA","Workers maintaining quality of the water system, conducting water quality sampling, Mojave Water Agency in Victor Valley, CA.","Victorville",
"73110SUB007.jpg","07/08/2018","07/08/2018","Courtesy of Azusa Pacific University","Victor Valley, CA","Students work in the lab at Azusa Pacific University in Victorville (Victor Valley), CA.","Victorville",
"73109SUB038.jpg","07/08/2018","07/08/2018","Courtesy of Apple Valley Unified School District","Victor Valley, CA","Apple Valley Unified School District's AVHS Team.","Victorville",
"73109SUB019.jpg","07/08/2018","07/08/2018","Courtesy of Tapestry Community","Victor Valley, CA","Land that will be developed for Tapestry Community in Hesperia in Victor Valley, CA.","Victorville",
"73109SUB016.jpg","07/08/2018","07/08/2018","Courtesy of Tapestry Community","Victor Valley, CA","Land that will be developed for Tapestry Community in Hesperia in Victor Valley, CA.","Victorville",
"HEAD SHOTS-0001.jpg","07/09/2018","07/09/2018",,,,,
"Big-Sky-Comedy.jpg","07/09/2018","07/09/2018","Big Sky Comedy Festival","Big Sky Comedy Festival",,,
"ToledoOH-FleetwoodsRooftop.jpg","07/09/2018","07/09/2018","Photo by Toledo Mud Hens","Toledo OH",,"Toledo",
"ToledoOH-GazeboAtToledoBotanicalGardens.jpg","07/09/2018","07/09/2018","Photo by Metroparks Toledo","Toledo OH",,"Toledo",
"ToledoOH-ImaginationStation.jpg","07/09/2018","07/09/2018","Photo by Destination Toledo","Toledo OH",,"Toledo",
"ToledoOH-OldWestEndHome.jpg","07/09/2018","07/09/2018","Photo by Bruce Works","Toledo OH",,"Toledo",
"IowaCityIA-BiergartenDuringIAGame.jpg","07/09/2018","07/09/2018","Courtesy of Alan Light under a  CC 2.0  license.","Iowa City, IA",,"Iowa City",
"IowaCityIA-IowaCitySign.jpg","07/09/2018","07/09/2018","Courtesy of Alan Light under a  CC 2.0  license.","Iowa City, IA",,"Iowa City",
"IowaCityIA-Theater.jpg","07/09/2018","07/09/2018","Courtesy of Alan Light under a  CC 2.0  license.","Iowa City, IA",,"Iowa City",
