"6570911BM4554.jpg","04/19/2018","04/19/2018","Brian McCord","Prattville, AL","Auburn University Montgomery offers programs of study leading to bachelor's, master's, and specialist degrees in business, education, liberal arts, nursing, and sciences.","Prattville",
"65715SUB038.jpg","04/19/2018","04/19/2018","Courtesy of Chambliss King Architects","Prattville, AL","Renderings of the Pratt Gin Factory Renovation in Prattville, AL.","Prattville",
"65715SUB003.jpg","04/19/2018","04/19/2018","Courtesy of Melanie Cox","Prattville, AL","All military personnel and their dependent family members received free admission to the Zoo and Mann Wildlife Learning Museum, in addition to free food and drinks.&nbsp;","Prattville",
"UTHealth-Cover.jpg","04/20/2018","04/20/2018",,,,,
"UTHealth-LOGO-200px.jpg","10/16/2019","04/20/2018",,"UT Health East Texas",,,
"UTHealth-Cover.jpg","10/16/2019","04/20/2018",,"UT Health Tyler TX",,,
"Oakland-California-Downtown.jpg","04/20/2018","04/20/2018","iStock Photo/DenisTangneyJr","Oakland CA",,"Oakland",
"Concord-California.jpg","04/20/2018","04/20/2018","iStock Photo/Skyhobo","Concord CA",,"Concord",
"Daly-City-California.jpg","04/20/2018","04/20/2018","iStock Photo/yhelfman","Daly City CA",,"Daly City",
"Page3_Photo.jpg","04/20/2018","04/20/2018",,,,,
